nid,nguid,nmod,nusn,ntags,nflds,nmodel
1680476735833,Oh{S5*Ft;Q,1680476735,2358,[],"['Was printet der folgende Code?<div><table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;iostream&gt;</span><span class=""cp""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span><span class=""k"">if</span><span class=""w""> </span><span class=""p"">(</span><span class=""mi"">4</span><span class=""p"">)</span><span class=""w""> </span><span class=""c1"">// nonsensical, but for the sake of example...</span><br><span class=""w"">        </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""s"">""hi""</span><span class=""p"">;</span><span class=""w""></span><br><span class=""w"">    </span><span class=""k"">else</span><span class=""w""></span><br><span class=""w"">        </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""s"">""bye""</span><span class=""p"">;</span><span class=""w""></span><br><br><span class=""w"">    </span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">}</span><span class=""w""></span><br></code></pre></div></td></tr></tbody></table><br></div>', 'hi']",Einfach
1680476845493,x{J6TZr_Dh,1680476875,2358,[],"['{{c2::ASCII}} stands for {{c1::American Standard Code for Information Interchange}}', '<img src=""paste-5bdf767b87a5c2f1d4fb53fd34bb162634b3a4db.jpg"">']",Lückentext
1680476912156,u)KhLwa0`b,1680476912,2358,[],"['Bei C++ steht ein char normalerweise für ein {{c1::ASCII::encoding}} Zeichen', '']",Lückentext
1680476977959,gtY3-zH2A#,1680476977,2358,[],"['als was wir ch1 gespeichert?<br><table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""kt"">char</span><span class=""w""> </span><span class=""n"">ch1</span><span class=""p"">{</span><span class=""w""> </span><span class=""mi"">97</span><span class=""w""> </span><span class=""p"">};</span><span class=""w""> </span><span class=""c1"">// initialize with integer 97 (\'a\') (not preferred)</span><br></code></pre></div></td></tr></tbody></table><br>', ""'a' (also der ASCII Character an der Stelle)""]",Einfach
1680477006739,ju-|Q}`Mwd,1680477006,2358,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""w"">{{c1::<span class=""kt"">char</span><span class=""w""> </span><span class=""n"">ch2</span><span class=""p"">{</span><span class=""w""> </span><span class=""sc"">\'a\'</span><span class=""w""> </span><span class=""p"">};</span>}} </span><span class=""c1"">// initialize with code point for the character a (stored as integer 97) (preferred)</span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680484790026,"x99,l9zf+R",1680484790,2358,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;iostream&gt;</span><span class=""cp""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">: :</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span>{{c1::<span class=""s"">""A</span><span class=""se"">\\t</span><span class=""s"">B""</span>}}<span class=""p"">;</span><span class=""w""></span><br><span class=""w"">    </span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">}</span><span class=""w""></span><br><span class=""c1"">//output: A   B</span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680485575475,KUWW7wg0ol,1680485575,2358,[],"['When the compiler does type conversion on our behalf without us explicitly asking, we call this {{c1::implicit type conversion.}}', '']",Lückentext
1680485768662,ykY!^Vj{qm,1680485768,2358,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;iostream&gt;</span><span class=""cp""></span><br><br><span class=""kt"">void</span><span class=""w""> </span><span class=""nf"">print</span><span class=""p"">(</span><span class=""kt"">int</span><span class=""w""> </span><span class=""n"">x</span><span class=""p"">)</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">\t</span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""n"">x</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">}</span><span class=""w""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">\t</span><span class=""n"">print</span><span class=""p"">(</span>{{c1::<span class=""w""> </span><span class=""k"">static_cast</span><span class=""o"">&lt;</span><span class=""kt"">int</span><span class=""o"">&gt;</span><span class=""p"">(</span><span class=""mf"">5.5</span><span class=""p"">)</span>}}<span class=""w""> </span><span class=""p"">);</span><span class=""w""> </span><span class=""c1"">// explicitly convert double value 5.5 to an int</span><br><br><span class=""w"">\t</span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">}</span><span class=""w""></span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680486515799,zA)4oL3`_#,1680486515,2358,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""w"">{{c1::<span class=""k"">const</span><span class=""w""> </span><span class=""kt"">double</span><span class=""w""> g</span><span class=""p"">{</span><span class=""w""> </span><span class=""mf"">9.8</span><span class=""w""> </span><span class=""p"">};</span>}}  </span><span class=""c1"">// define constant double g and put its value to 9.8</span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680486601147,w8cMA`66g(,1680486601,2358,[],"['Was ist an folgendem Code falsch?<br><table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span><span class=""k"">const</span><span class=""w""> </span><span class=""kt"">double</span><span class=""w""> </span><span class=""n"">gravity</span><span class=""p"">;</span><span class=""w""> </span><br><span class=""w"">    </span><span class=""n"">gravity</span><span class=""w""> </span><span class=""o"">=</span><span class=""w""> </span><span class=""mf"">9.9</span><span class=""p"">;</span><span class=""w"">        </span><br><br><span class=""w"">    </span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">}</span><span class=""w""></span><br></code></pre></div></td></tr></tbody></table><br>', 'Konstanten können nicht ohne Wert initialisiert werden']",Einfach
1680486849044,Eo]Z7/rs;?,1680486849,2358,[],"['Prefer {{c1::constant variables}} over {{c2::object-like macros with substitution text.}}', '']",Lückentext
1680616407347,P:!:AxfFVm,1680616407,2362,[],"['In seinem Hauptwerk namens {{c1::Defensor Pacis}} argumentiert {{c2::Marsilius von Padua}} aus dem {{c3::14}}. Jh., dass {{c4::die Kirche sich aus dem Staat heraushalten soll.}}<div>Er wird deshalb auch manchmal als Vordenker {{c5::der Reformation::von was?}} gesehen</div>', '<img src=""Marsilius,_Defensor_pacis,_Paris,_Lat._14620.jpg"">']",Lückentext
1680616745572,w6K^v8atF`,1680616745,2362,[],"['{{c1::Asabīya}} bezeichnet {{c2::in arabisch die emotionale Bindung zwischen den Mitgliedern einer Familie oder eines Clans sowie ihre Bereitschaft, in jedem Fall gegenüber Außenstehenden zusammenzuhalten.}}', '']",Lückentext
1680616873497,"q2ov,LL4cB",1680616873,2362,[],"['Asabīya bezeichnet in der arabischen Stammesgesellschaft die emotionale Bindung zwischen den Mitgliedern oder eines Clans sowie ihre Bereitschaft, in jedem Fall gegenüber Außenstehenden zusammenzuhalten.<div>Besonders wichtig war der Begriff bei {{c1::der Einigung von den Nachfolgern Mohammeds nach seinem Tod}} und bei der Philosophie von {{c2::Ibn Chaldun}}</div>', '']",Lückentext
1680617504147,BBj(Qk`Pc|,1680617504,2362,[],"['Der {{c1::nordafrikanische::Land?}} Philosoph {{c2::Ibn Chaldun}}, der als Vater {{c6::der Soziologie::von was?}} gilt, argumentiert in seinem Hauptwerk {{c3::Muqaddimah}}, dass {{c4::Staaten durch Asabiya (Stammeszusammengehörigkeit) entstehen und nach und nach entfremden und tyrannisieren.}}<div>Auch {{c5::die Laffer-Kurve::ökonomisches Prinzip}} hat er vorgedacht.</div>', '<img src=""Bust_of_Ibn_Khaldun_(Casbah_of_Bejaia,_Algeria).jpg"">']",Lückentext
1680618220703,gGOV?f@6$v,1680618220,2362,[],"['Die vier großen Kirchenväter des Abendlandes sind:<div>[[oc1::<div>Augustinus von Hippo</div><div><img src=""Kölner_Dom_Fenster_Augustinus.jpg""></div>]]<br></div><div>[[oc2::<div>Hieronymus</div><div><img src=""Saint_Jerome_as_Scholar_MET_DT3103.jpg""></div>]]<br></div><div>[[oc3::<div>Gregor der Große&nbsp;</div><div><img src=""Gregor_der_Große_(Fragment_einer_Votivtafel_um_1500).jpg""></div>]]<br></div><div>[[oc4::<div>Ambrosius von Mailand</div><div><img src=""AmbroseOfMilan.jpg""></div>]]<br></div>', '', '', '', '1,1,0 | n,n,n,n', 'Die vier großen Kirchenväter des Abendlandes sind:<div>{{c1::<div>Augustinus von Hippo</div><div><img src=""Kölner_Dom_Fenster_Augustinus.jpg""></div>}}<br></div><div>...<br></div><div>...<br></div><div>...<br></div>', 'Die vier großen Kirchenväter des Abendlandes sind:<div><div>Augustinus von Hippo</div><div><img src=""Kölner_Dom_Fenster_Augustinus.jpg""></div><br></div><div>{{c2::<div>Hieronymus</div><div><img src=""Saint_Jerome_as_Scholar_MET_DT3103.jpg""></div>}}<br></div><div>...<br></div><div>...<br></div>', 'Die vier großen Kirchenväter des Abendlandes sind:<div>...<br></div><div><div>Hieronymus</div><div><img src=""Saint_Jerome_as_Scholar_MET_DT3103.jpg""></div><br></div><div>{{c3::<div>Gregor der Große&nbsp;</div><div><img src=""Gregor_der_Große_(Fragment_einer_Votivtafel_um_1500).jpg""></div>}}<br></div><div>...<br></div>', 'Die vier großen Kirchenväter des Abendlandes sind:<div>...<br></div><div>...<br></div><div><div>Gregor der Große&nbsp;</div><div><img src=""Gregor_der_Große_(Fragment_einer_Votivtafel_um_1500).jpg""></div><br></div><div>{{c4::<div>Ambrosius von Mailand</div><div><img src=""AmbroseOfMilan.jpg""></div>}}<br></div>', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Die vier großen Kirchenväter des Abendlandes sind:<div>{{c21::<div>Augustinus von Hippo</div><div><img src=""Kölner_Dom_Fenster_Augustinus.jpg""></div>}}<br></div><div>{{c21::<div>Hieronymus</div><div><img src=""Saint_Jerome_as_Scholar_MET_DT3103.jpg""></div>}}<br></div><div>{{c21::<div>Gregor der Große&nbsp;</div><div><img src=""Gregor_der_Große_(Fragment_einer_Votivtafel_um_1500).jpg""></div>}}<br></div><div>{{c21::<div>Ambrosius von Mailand</div><div><img src=""AmbroseOfMilan.jpg""></div>}}<br></div>']",Cloze (overlapping)
1680618424820,lM^~eDBWrb,1680618424,2391,[],"['venerate', '[sound:venerate_us_1.mp3]', 'verehren', 'ehren<br>', 'early 17th century (earlier (Middle English) as veneration): from Latin venerat- ‘adored, revered’, from the verb venerari<br>', '10', 'to [regard] with [respect].', 'Mother Teresa is venerated as a saint<br> <br>', 'http://venerate.urbanup.com/222874', 'i venerate [silver ravenwolf]', 'regard with great respect; revere<br> <br>', 'Mother Teresa is ___d as a saint<br> <br>']",English old
1680618816757,f.C/5%N?bp,1680618816,2362,[],"['<div>Aufbauend auf Ideen von {{c3::Plato}},</div>unterscheidet {{c1::Augustinus von Hippo}} zwischen zwei Staatsarten:<div>Zum einen {{c2::Civitas Dei, welcher ein Staat nach Gottes Vorstellung ist}} und {{c2::Civitas Terrea, wo die Sünde vorherrscht (auch wenn es Regeln gibt)&nbsp;}}</div>', '<img src=""Beitragsbild.-Augustinus.-De-civitate-dei.-1505.-S.-2.-Holzschnitt-unterer-Teil-1-672x372.jpg"">']",Lückentext
1680618996863,CffK&:U8-d,1680618996,2362,[],"['Der Ausdruck {{c1::(Biblia) Vulgata}} beschreibt {{c2::die im MIttelalter verbreitete lateinische Fassung der Bibel die sich gegen ältere lateinischen Bibelübersetzungen durchgesetzt hat}}', '']",Lückentext
1680619074175,zu@-%U@9~+,1680663430,2368,[],"['{{c2::Der hl. Hieronymus::wer?}} ist hauptsächlich bekannt für {{c1::die Biblia Vulgata}}', '<img src=""1024px-Saint_Jerome_as_Scholar_MET_DT3103.jpg"">']",Lückentext
1680628444634,QLP2Pd0jl+,1680628484,2362,[],"['Der arabische Gelehrte {{c1::Al-Farabi}} argumentiert bzgl. Politik, dass {{c2::der Mensch in einer Utopie leben könnte, wenn er begriffe, dass ein<div>tugendhaftes Leben glücklicher macht als ein egoistisches.</div>}}<div>{{c1::Al-Farabi}} gilt auch als ein großer {{c3::Musikwissenschaftler::für was auch noch bekannt?}}</div>', '<img src=""paste-3fdd671a1f0f25546b8066a7e4d2af8f3a7d8485.jpg""><div><img src=""Al-Farabi.jpg""><br></div>']",Lückentext
1680628676673,M}&+kSoZfn,1680628676,2362,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;iostream&gt;</span><span class=""cp""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span><span class=""kt"">unsigned</span><span class=""w""> </span><span class=""kt"">int</span><span class=""w""> </span><span class=""n"">x</span><span class=""w""> </span><span class=""p"">{ </span>{{c1::<span class=""w""> </span><span class=""mi"">5u</span><span class=""w""> </span>}} <span class=""p"">};</span><span class=""w""> </span><span class=""c1"">// initialisiere x als unsigned int auf 5</span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""n"">x</span><span class=""p"">;</span><span class=""w""></span><br><br><span class=""w"">    </span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">}</span><span class=""w""></span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680629073536,Cz@@MeUn=+,1680629073,2362,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""c1"">{{c1::<span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;string&gt;</span><span style=""color: rgb(248, 248, 242);"">}}</span> // allows use of string</span><span class=""cp""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span>{{c2::<span class=""n"">std</span><span class=""o"">: :</span><span class=""n"">string</span><span class=""w""> </span><span class=""n"">name</span><span class=""w""> </span><span class=""p"">{}; </span>}}<span class=""w""> </span><span class=""c1"">// empty string</span><br><br><span class=""w"">    </span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">}</span><span class=""w""></span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680629261189,BQq[B57rX&,1680629261,2362,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;string&gt;</span><span class=""c1""> </span><br><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;iostream&gt;</span><span class=""cp""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""s"">""Enter your full name: ""</span><span class=""p"">;</span><span class=""w""></span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">string</span><span class=""w""> </span><span class=""n"">name</span><span class=""p"">{};</span><span class=""w""></span><br><span class=""w"">    </span>{{c1::<span class=""n"">std</span><span class=""o"">: :</span><span class=""n"">getline</span><span class=""p"">(</span><span class=""n"">std</span><span class=""o"">: :</span><span class=""n"">cin</span><span class=""w""> </span><span class=""o"">&gt;&gt;</span><span class=""w""> </span><span class=""n"">std</span><span class=""o"">: :</span><span class=""n"">ws</span><span class=""p"">,</span><span class=""w""> </span><span class=""n"">name</span><span class=""p"">);</span>}}<span class=""w""> </span><span class=""c1"">// read a full line of text into name</span><br><br><span class=""w"">    </span></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680629427285,g=oE&nn|q<,1680629427,2362,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;iostream&gt;</span><span class=""cp""></span><br><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;string&gt;</span><span class=""cp""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">string</span><span class=""w""> </span><span class=""n"">name</span><span class=""p"">{</span><span class=""w""> </span><span class=""s"">""Alex""</span><span class=""w""> </span><span class=""p"">};</span><span class=""w""></span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""n"">name</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""s"">"" has ""</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span>{{c1::<span class=""n"">name</span><span class=""p"">.</span><span class=""n"">length</span><span class=""p"">()::Länge des strings</span>}}<span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""s"">"" characters</span><span class=""se"">\\n</span><span class=""s"">""</span><span class=""p"">;</span><span class=""w""></span><br><br><span class=""w"">    </span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">}</span></code></pre><pre><code><span class=""w""></span><br><span class=""c1"">// Alex has 4 characters</span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680629530389,bhaFZ)n]#%,1680629530,2362,[],"['Unter {{c1::einer member function}} verstehen wir {{c2::eine funktion die an einer Klasse hängt, die wir also mit object.function() aufrufen anstatt mit function(object)}}', '']",Lückentext
1680629592954,Hes-7%?gj*,1680901360,2386,[],"['In C++20, you can also use the {{c1::std: :ssize()}} function to {{c2::get the length of a std: :string as a signed integer:}}', '']",Lückentext
1680629725983,"P#ux^s!<,@",1680629754,2362,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;iostream&gt;</span><span class=""cp""></span><br><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;string&gt;</span><span class=""c1"">      // for std::string</span><span class=""cp""></span><br><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;string_view&gt;</span><span class=""c1""> // for std::string_view</span><span class=""cp""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span><span class=""k"">using</span><span class=""w""> </span><span class=""k"">namespace</span><span class=""w""> </span><span class=""nn"">std</span><span class=""o"">::</span><span class=""nn"">literals</span><span class=""p"">;</span><span class=""w""> </span><span class=""c1"">// easiest way to access suffixes</span><br><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span>{{c1::<span class=""s"">""foo</span><span class=""se"">\\n</span><span class=""s"">""</span><span class=""p"">;</span>}}<span class=""w"">   </span><span class=""c1"">// C-style string literal</span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span>{{c2::<span class=""s"">""goo</span><span class=""se"">\\n</span><span class=""s"">""</span><span class=""n"">s</span><span class=""p"">;</span>}}<span class=""w"">  </span><span class=""c1"">// std::string literal</span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span>{{c3::<span class=""s"">""moo</span><span class=""se"">\\n</span><span class=""s"">""</span><span class=""n"">sv</span><span class=""p"">;</span>}}<span class=""w""> </span><span class=""c1"">// std::string_view literal</span><br><br><span class=""w"">    </span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">};</span><span class=""w""></span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680629766019,JaZy}gaowP,1680629766,2362,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;iostream&gt;</span><span class=""cp""></span><br><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;string&gt;</span><span class=""c1"">      // for std::string</span><span class=""cp""></span><br><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;string_view&gt;</span><span class=""c1""> // for std::string_view</span><span class=""cp""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span>{{c1::<span class=""k"">using</span><span class=""w""> </span><span class=""k"">namespace</span><span class=""w""> </span><span class=""nn"">std</span><span class=""o"">: :</span><span class=""nn"">literals</span><span class=""p"">;</span>}}<span class=""w""> </span><span class=""c1"">// easiest way to access the s and sv suffixes</span><br><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""s"">""foo</span><span class=""se"">\\n</span><span class=""s"">""</span><span class=""p"">;</span><span class=""w"">   </span><span class=""c1"">// no suffix is a C-style string literal</span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""s"">""goo</span><span class=""se"">\\n</span><span class=""s"">""</span><span class=""n"">s</span><span class=""p"">;</span><span class=""w"">  </span><span class=""c1"">// s suffix is a std::string literal</span><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">::</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""s"">""moo</span><span class=""se"">\\n</span><span class=""s"">""</span><span class=""n"">sv</span><span class=""p"">;</span><span class=""w""> </span><span class=""c1"">// sv suffix is a std::string_view literal</span><br><br><span class=""w"">    </span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">};</span><span class=""w""></span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680656622852,fH0YkY[Q/j,1680656622,2363,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code><span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;iostream&gt;</span><span class=""cp""></span><br><br><span class=""kt"">int</span><span class=""w""> </span><span class=""nf"">main</span><span class=""p"">()</span><span class=""w""></span><br><span class=""p"">{</span><span class=""w""></span><br><span class=""w"">    </span><span class=""kt"">int</span><span class=""w""> </span><span class=""n"">x</span><span class=""p"">{</span><span class=""w""> </span><span class=""mi"">7</span><span class=""w""> </span><span class=""p"">};</span><span class=""w""></span><br><span class=""w"">    </span><span class=""kt"">int</span><span class=""w""> </span><span class=""n"">y</span><span class=""p"">{</span><span class=""w""> </span><span class=""mi"">4</span><span class=""w""> </span><span class=""p"">};</span><span class=""w""></span><br><br><span class=""w"">    </span><span class=""n"">std</span><span class=""o"">: :</span><span class=""n"">cout</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""s"">""result = ""</span><span class=""w""> </span><span class=""o"">&lt;&lt;</span><span class=""w""> </span>{{c1::<span class=""k"">static_cast</span><span class=""o"">&lt;</span><span class=""kt"">double</span><span class=""o"">&gt;</span><span class=""p"">(</span><span class=""n"">x</span><span class=""p"">)</span><span class=""w""> </span><span class=""o"">/</span><span class=""w""> </span><span class=""n"">y</span><span class=""w""> ::perform float division</span>}}<span class=""o"">&lt;&lt;</span><span class=""w""> </span><span class=""sc"">\'\\n\'</span><span class=""p"">;</span><span class=""w""></span><br><span class=""w"">   </span><br><br><span class=""w"">    </span><span class=""k"">return</span><span class=""w""> </span><span class=""mi"">0</span><span class=""p"">;</span><span class=""w""></span><br><span class=""p"">}</span><span class=""w""></span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680656821963,"vwPYIj!,&h",1680656821,2363,[],"['<table class=""highlighttable""><tbody><tr><td><div class=""highlight""><pre><code>{{c2::<span class=""cp"">#include</span><span class=""w""> </span><span class=""cpf"">&lt;cmath&gt;::inport exponentiation</span>}}<br><br><span class=""w"">{{c1::<span class=""kt"">double</span><span class=""w""> </span><span class=""n"">x</span><span class=""p"">{</span><span class=""w""> </span><span class=""n"">std</span><span class=""o"">: :</span><span class=""n"">pow</span><span class=""p"">(</span><span class=""mf"">3.0</span><span class=""p"">,</span><span class=""w""> </span><span class=""mf"">4.0</span><span class=""p"">)</span><span class=""w""> </span><span class=""p"">};</span>}} </span><span class=""c1"">// 3 to the 4th power</span><br></code></pre></div></td></tr></tbody></table><br>', '']",Lückentext
1680659484723,CV;<^35[?b,1680659484,2366,[],"['<div>{{c1::A compound statement}} is&nbsp;<span style=""color: var(--text-fg);"">{{c2::</span></div><div>a group of zero or more statements, beginning with ""{"" and ending with ""}"", that is treated by the compiler as if it were a single statement.</div><div></div>}}', '']",Lückentext
1680705272604,p)@#rf$1lY,1680705272,2370,[],"['{{c1::Averroes}} war ein Gelehrter aus {{c2::Andalusien}} aus dem {{c3::12}}. Jh.. Er wird auch {{c4::der Kommentator}} genannt, da {{c5::er die Werke von Aristoteles in Latein übersetzt hat und sie so der Mittelaltergesllschaft zugänglich gemacht hat.}}', '<img src=""AverroesColor.jpg"">']",Lückentext
1680705473757,jeyeTDL_.t,1680705473,2370,[],"['{{c2::Thomas von Aquin}} ist der berühmteste {{c1::Dominikaner::Kirchenschule?}}', '']",Lückentext
1680705785902,uoVEKp]G8q,1680705785,2370,[],"['{{c2::Thomas von Aquin}} hat versucht, {{c3::die klassische christliche Lehre}} mit {{c3::altgriechischer Philosophie}} zu versöhnen. Er war dabei auch von {{c1::Augustinus von Hippo}} beeinflusst', '']",Lückentext
